question,answers
첫번째 대포에서 윤돌이 넣고 쐈는데 안맞고 방향 바꿔서 쐈는데도 안맞아요 공략 봤는데 영상에 나오는 신수랑 제 신수랑 위치가 다르더라구요 어떻게 해야 하나요 윤돌이로...,"['윤돌이로 다리 내리고 건너가서\n가장 처음 대포이신가요\n첫 대포에서는 이동 도중에 타이밍 맞춰 발사하는 콘트롤은 필요 없고\n그냥 왼쪽 아니면 오른쪽에 두고 쏘면 맞거든요...\n혹시 한 번 맞혔는데 모르시는 건 아닐까요\n일단 두 번째 대포까지 가셔서\n발사 해 보세요  거기서 이벤트 발생하면\n첫번째 대포에서 맞히신 게 맞습니다.\n1번째 - 2번째 - 3번째 순서대로 신수 맞히는 이벤트 발생하면\n신수 진입 가능하거든요\n(**저는 대포로 신수 맞히는 건 줄 모르고 프루펠러만 공격하다가 \n   3번째 대포까지 가고 나서 다시 처음으로 되돌아 갔었죠...)\n1째 대포에서 왼쪽 발사, 오른쪽 발사 해 보셨으면\n2째까지 진행해 보세요']"
젤다의 전설 야생의 숨결에 관련해 몇가지 질문 드립니다! 1.난이도 많이 어려운가요?... 유튜브에 공략이 많아서 조금씩 보고하면 괜찮아요 2 네 ! 저도 쉬엄쉬엄하는데 딱히...,"['1.설정하는거에 따라 다른데 노말기준 어려운편은 아닙니다.\n2.아니요....제대로 할려면 최소 1시간은 해야하는 게임입니다\n3.마크 생각하시면 쉽습니다. 다만 땅을 파괴할수 없다는점이 다릅니다.', '1 난이도 쫌 어려워요 ㅠ 근데 유튜브에 공략이 많아서 조금씩 보고하면 괜찮아요\n2 네 ! 저도 쉬엄쉬엄하는데 딱히 지장이있지는않아요\n3 완전이에요 퀘스트있긴한데 안깨고 돌아댕겨도되고\n땅에 떨어진거 줍고 신기한 몬스터 사진찍고 요리하고\n잼ㅆ어요! 저 게임 금세 질리는데 오래하고있슴다']"
... 동생에게 물어보니 고대의 코어가 한정적이라 누나는 이제 망했다고 평생 젤다 못깬다고 그래요 이거 어떡해요.... 유튜부로 공략 한번 보시길 채택은 힘이 됩니다.,"['아뇨.. 고대의 코어는 계속 나옵니다. 한정이 아니에요.\n보물상자에서 나올 때도 있고, 가디언을 잡으면 낮은 확률로 나옵니다. \n애초에 고대의 코어가 게임 플레이에 영향을 많이 주는 아이템도 아니고요.', '유튜부로 공략\n한번\n보시길\n채택은 힘이 됩니다.']"
... https://kin.naver.com/qna/detail.naver?d1id=2&dirId=204&docId=345653014&qb=7JiB6rG466y06riw&enc=utf8§ion=kin.ext&rank=1&search_sort=0&spq=0 공략 조금만 찾아보시면 영걸무기를...,"['https://blog.naver.com/myoich/222643998731', '참고하시고 요리 재료의 등급이 높을 수록 효과도 높아져요....\nhttps://kin.naver.com/qna/detail.naver?d1id=2&dirId=204&docId=345653014&qb=7JiB6rG466y06riw&enc=utf8&section=kin.ext&rank=1&search_sort=0&spq=0', '공략 조금만 찾아보시면 영걸무기를 다시 복원할 수 있는 방법도 나와있습니다. ^^']"
"젤다도 공략 영상이 많던데 오늘 스위치,젤다 둘다 처음 접해서 ㅜㅜ 혹시 젤다도 다른겜처럼 공략을 봐야하나요... 자유도가 매우 높아서 사람마다 공략하는 방법이 다 다르고...",['다른 젤다들은 답이 정해져 있지만 브레스오브더와일드는 답이 정해져있지 않습니다. 자유도가 매우 높아서 사람마다 공략하는 방법이 다 다르고 개발진이 의도한 것도 그것입니다. 물론 공략을 보면 편하긴 하겠지만 그건 세상 모든 게임이 마찬가지이고 브레스오브더와일드를 제대로 즐기고 싶으시면 공략을 최대한 보지 않는 것을 추천드립니다.']
"초보인데요, 공략을 보니 보코블린이 멧돼지를 잡을때 보코블린을 공격해 짐승고기를... 왜 멧돼지 잡는 방법을 그런 식으로 공략하라고 하는지 저는 잘 모르겠습니다. 멧돼지...",['왜 멧돼지 잡는 방법을 그런 식으로 공략하라고 하는지 저는 잘 모르겠습니다. 멧돼지 잡는 건 보코블린이고 뭐고 아무 상관없이 그냥 보이는 멧돼지를 때려잡으면 됩니다. 굳이 간단한 방법을 생각하면 멧돼지가 눈치채지 못했을 때 활로 헤드샷 날리는 것 정도가 있겠네요. ']
"젤다 야숨 평원의 탑, 추낙의 탑 공략법 있나요?ㅠ 가디언들 때문에 못올라가고 있어요.. 리발의 용맹으로 한번에 날아가서는 못가나요? 평원의 탑 같은 경우는 3각형으로 망가진...",['평원의 탑 같은 경우는 3각형으로 망가진 가디언이 조준하고 있기 때문에\n결국에 처음 올라갈 때에는 셋 다 처치를 해야 합니다.\n탑 꼭대기에 있어도 얼굴 내밀면 조준 당하기도 합니다.\n리발의 용맹으로 탑을 전체 올라가기는 무리이고 \n잘 해야 한 칸 혹은 두 칸 정도 발판 높이 될 겁니다.\n방패 패링 연습을 한 번 해 보시고요\n망가진 가디언은 패링 1번 성공이면 바로 처치 됩니다.\n** 시작의 대지 시커폭탄 사당 근처에 망가진 가디언이 있는데\n     벽 뒤에 숨으면 되니까 패링 연습하기 좋습니다.\n아니면 활로 가디언 눈알 샷을 하고 두드려 패거나\n다르케르의 수호로 반사 (3개 다 차 있으면 망가진 가디언 3개 처리 가능하네요)\n등의 방법을 써 볼 수 있습니다.\n추낙의 탑은 탑 자체를 오를 때에는 가디언이 직접적으로 공격할 범위는 아닐 겁니다.\n아래쪽에 원념의 늪이 퍼져 있고 군데군데 보코블린이 있어서 장애물이 되는데요\n탑 있는 곳까지 가는 길에 계단으로 가면 비행형 가디언에게 걸리니까요\n처치할 자신 없으면 가디언 없는 쪽으로 벽타기 해서 올라가야죠\n스태미나 음식 좀 챙기고 중간중간 쉬어가면서']
불속성한테는 얼음 날리고 얼음한테는 불날리 는건 알겠는데 전기는 뭘로 잡아여? 바위나 보석으로..? 전기속성 몬스터는 그냥 때려잡아야됩니다. 약점 공략 방식이 아니에요.,['전기속성 몬스터는 그냥 때려잡아야됩니다. 약점 공략 방식이 아니에요.']
... https://switchworld.tistory.com/110 이미 나온지 꽤 된 게임이라서 찾아보시면 공략이 있습니다. 해당 맵에 대한 공략들을 모아놓은 블로그 글 링크해드릴게요.,"['맵 중앙에 있는 코르그 숲에서 그 사당이 위치한 방향대로 가다보는 길모퉁이에 퀘스트를 주는 코르게에 말을 걸어야 합니다.\n그 코르그에게 물어보면 특정 사당 미션을 주는데 주어지는 미션마다 높은 이해도를 주므로 여러번 수고를 감내해야 합니다.\n북서쪽은 시작의 시련 - 사당을 찾는 코르그를 들키지 않고 따라가야 합니다. 정해진 길로 안가면 첨부터 시작되니 주의.\n북동쪽은 타지않는 시련 - 가지고 있는 나무방패&검&을 다 태우지 않고 사당으로 가야 합니다. 원거리 공격이나 리발의 용맹으로 스킵하는게 팁.\n남서쪽은 조종하는 힘의 시련 - 마그넷 캐치로 자석 돌을 찾아가는겁니다. 도중에 나무 입 안에 녹슨 방패를 넣으면 상자가 나옵니다. 이정표대로 따라가 시키는대로 하면 클리어.', 'https://switchworld.tistory.com/110', '이미 나온지 꽤 된 게임이라서 찾아보시면 공략이 있습니다. 해당 맵에 대한 공략들을 모아놓은 블로그 글 링크해드릴게요.']"
닌텐도 스위치 게임 중에 젤다의 전설 브레스 오브 더 와일드를 하고있는데요 혹시 헤어을 바꿀수있나요? 공략같은걸 볼때 저는 똥머리를 하고있는데 간혹가다 다른분들은...,['머리부분의 장비를 바꾸면 헤어스타일도 바뀝니다']
... 최대한 공략 안보고 진행했는데요 고인물 기술 그런건 관심이 없지만 초반에 캐릭터에 비해서 몬스터들이 너무 강해서 힘들었는데 나중에 쭉 하다보니까 나아지더라고요...,"['고인물 기술은 어차피 게임사에서 의도한 게 아닌, 유저들이 어쩌다 찾아낸 버그성 테크닉이기에 굳이 하려고 할 필요 없습니다.\n게임이 어려우면 보스전을 하지 않아도 엔딩까지 진행 가능하고요.\n필드 돌아다니면서 채집해서 요리도 많이 만들고 사당도 깨서 생명력도 올리고 하다 보면 게임 난이도가 많이 내려가기에, \n지금 당장 보스전을 깨기 어렵다면 깰 필요 없습니다. 여기저기 돌아다니면서 스펙을 올릴 만큼 올리고 가도 상관 없으니까요.\n당근에 파는 건 언제든 할 수 있으니까 일단 하는 데까진 해 보세요. \n이런 류 게임은 초반부가 스펙이 받쳐 주지 않아 가장 힘든 게 국룰이라 지금 당장은 체감 난이도가 높을 수 있어도, 하다 보면 그렇게 어려운 게임 아닙니다.', '공략같은거 유튜브 보면서 하시면 재미있어요 저도 처음에는 재미 없었는데 하다보니 재미있어서 게임 거의 안하는데 하루종일 젤다만 한 적도 있어요! 유튜브 보시고도 재미없으면 그때 파세요', '본인 스타일에 안맞으면 안하는 것도 좋은 방법이에요\n저는 일주일 정도 더 해보고 안되면 팔거나 다른 친구에게 나눔 하는것도 나쁘지 않네요', '저는 최대한 공략 안보고 진행했는데요\n고인물 기술 그런건 관심이 없지만\n초반에 캐릭터에 비해서 몬스터들이 너무 강해서\n힘들었는데 나중에 쭉 하다보니까 나아지더라고요\n장비라던가 무기가 좋아지니까..\n그래서 저는 굉장히 천천히 진행했어요 보스도 준비 왕창해서 가고\n암튼 그렇네요', '스토리대로 하다보면 편합니다.100시간정도만 해보고 판단해보세요.']"
... 내공 100드립니다ㅠㅠ https://www.zeldadungeon.net/breath-of-the-wild-interactive-map/ 젤다 야숨의 지도 공략 사이트입니다. 사당 =Shrine 을 선택하시면 위치가 모두...,"['https://www.zeldadungeon.net/breath-of-the-wild-interactive-map/', '젤다 야숨의 지도 공략 사이트입니다.\n사당 =Shrine 을 선택하시면 위치가 모두 표시됩니다.\n직접 비교해보세요! 파이팅! \n사당 외에도 모두 표시되니 도움되시길 희망합니다.\n참고로 전체 지도 상의 사당은', '']"
"젤다 야숨에서 검의 시련을 하고 있는데요,전엔 1번째 벽은 기본으로 뚫었는데,요즘은 1번째 벽도 안 뚫어져요.상급 쉽 게 깰 수 없나요(공략 보고도 못했습니다....","['https://youtu.be/Tp8C8Tj3zrE', '저는 방패클리핑 대신에 그냥 6층까지 깨고 쉼터 연못에 빠져서 깼습니다. 상급 초반은 몬스터가 죄다 스탈몬스터랑 키이스 뿐이라 5층 스탈히녹스만 어찌 처리하면 될 겁니다.']"
마스터 바이크 어들려고 미션했는데ㅠㅠ 넘많아요 공략알려주세여 유튜브에 치시면 공략 많이 나옵니다 아 그리고 다르케르 사당중에 과녁맞히기는 리모컨 폭탄 말고 그냥...,['유튜브에 치시면 공략 많이 나옵니다\n아 그리고 다르케르 사당중에 과녁맞히기는 리모컨 폭탄 말고 그냥 폭탄화살 쏘시면 돼요']
... 그거 죽이는게 있길래 유튜브 공략보고 죽였는데 엔딩이더라고요... 이거 맞나요? 이거 게임 그럼 뭐 해야하나요..? 진짜 신수만 얻고 바로 미션 깬거ㄹㅏ서... 이런 사람...,"['그렇게 깨는 경우 많은데 사실 이 게임은 엔딩보는 게 메인 컨텐츠라고 할 수 없는 게임이라 하고 싶은 거 마음껏 하시면 됩니다. 맵 발견도 100%를 위해 사당깨고 코로그를 찾거나 필드보스 찾아다니면서 잡을 수도 있고 남아있는 퀘스트를 깰 수도 있으며 아예 새로 시작하거나 돈 좀 더 주고 dlc사서 dlc컨텐츠를 즐길 수도 있죠. 요즘은 버그성 기술들이 좋은 게 많이 나와서 그런 걸 사용하는 걸 즐길 수도 있죠.\n이 게임을 온전히 즐기기에는 100시간은 한참 부족합니다. 300시간 400시간 플레이한 사람들이 정말 많아요.', '엔딩 이후에는 사당이나 숨겨진 코르크 찾으며 100% 클리어로 만드는게 묘미입니다\n월드가 넓고 숨겨진 요소가 많아 npc들이 주는 미니 챌린지같은 미션을 대충 하기만 해도 그 수가 상당하고, 특정 시간대에만 가능한것들도 있어 아직 즐길 요소들은 많아요']"
... 유튜브 공략 봐도 컨이 안 따라줘서 개같이 실패를 반복중입니다 신수는 탈주하더라도 다시 워프할수 있어서 다른 신수를 깨고 와도 됩니다.,"['다른 신수를 깨고 와도 되긴 하지만, 그냥 번개의 신수 나보리스 계속 깨시는걸 추천드립니다.\n왜냐하면 다른 신수를 하나 더 깰때마다 남은 모든 커스가논의 체력에 400HP가 추가되는 시스템이거든요.', '다른 신수 깨러 가도 됩니다', '신수는 탈주하더라도 다시 워프할수 있어서 다른 신수를 깨고 와도 됩니다.']"
... 내공 400 쌍둥이 사당은 2개가 서로 연결? 되어있는 식이라서 공략 안보면 왔다 갔다 하면서 기억해야 해서 귀찮죠 시베 냐스의 사당 시베 니로의 사당,"['쌍둥이 사당은 2개가 서로 연결? 되어있는 식이라서 공략 안보면 왔다 갔다 하면서 기억해야 해서 귀찮죠\n시베 냐스의 사당', '시베 니로의 사당', '', '블로그 주소 올릴테니 들어가서 한번 보세요\n체택 부탁드려요']"
"젤다의 전설 야생의 숨결에서 가장 쉬운 신수가 뭔가요? 바 루타 (코끼리 신수)와 바... 진입과 퀘스트, 신수 퍼즐 난이도와 보스 난이도 모두 높아 공략 없이 깨기는 힘듭니다.","['대부분의 사람이 바 메도(리토마을 새 신수)를 이야기하죠.', '번개의 신수 빠고는 거의 비슷비슷 합니다', '바 루타 (코끼리 신수)와 바 루다니아 (도마벰 신수)는 진입이 까다롭지만 신수 내부 퍼즐과 보스 난이도는 쉬운 편입니다. 특히 바 루다니아 신수 보스는 매우 쉽습니다. 전체적으로 봤을 때 바 메도 (독수리 신수)가 제일 쉽고, 바 나보리스 (낙타 신수)는 진입과 퀘스트, 신수 퍼즐 난이도와 보스 난이도 모두 높아 공략 없이 깨기는 힘듭니다.', '제 생각에는 바 루다니아(도마뱀 신수)일겁니다. 왜냐하면 커스 가논이 쉽기 때문이죠. 하지만 방염복 살려면 보석 많이 필요합니다.', '바 매도가 가장 쉽습니다.\n그냥 상승기류 타고 대포 파괴할 때 남은 폭탄 화살 몇 개 맞추면 그냥 죽습니다.\n그리고 해드 샷 맞추려면 얼굴 같은 검은색 판을 맞추시면 됩니다.']"
안녕하세요!전 젤다의 전설 야생의 숨결을 한지 1달도 안된 젤린이 입니다. 제가 지금... 유튜브에도 공략영상 있어요 아예 대미지가 없는 요리는 없지만 갑옷버섯...,"['갑옷버섯, 갑옷초, 갑옷잉어, 갑옷게, 갑옷호박이 방어력을 올려 주는 식재료이고,\n추가로 맥스트러플, 큰맥스트러플, 맥스두리안, 맥스순무, 큰맥스순무, 맥스연어, 맥스배스, 맥스 소라는 체력 최대치를 올려 주는 식재료이니 이 또한 생존에 도움될 겁니다.', '일단 방어력 업 물약을 드시고, 방어력 업 특성이 있는 하트가 많은 요리 ( 갑옷 버섯을 넣어서 만드세여 )를 많이 가져가세요. 그리고 방어력이 높은 옷들도 장비하시고요\n솔직히 초반에 라이넬 상대할때는 피하기로 싸워야 됩나다 ( 맞으면 거의 죽으니까여 )', '그냥 몰래 전기 화살 챙기는 건 어때요?', ""잡아도 되지만 굳이 잡을 이유는 없습니다.\n카카리코마을에서 을밀세트 사입고 전기화살 20개 슬쩍 빼가거나\n처음 들키면 자동으로 숨어지니까 잘 모아보세요\n다른 방법(상점 등등)으로 전기화살 모아도상관없습니다\n굳이 잡고싶다면 유튜브에도 공략영상 있어요\n아예 대미지가 없는 요리는 없지만 갑옷버섯,갑옷초를요리하시는 걸 추천드립니다\n갑옷재료(앞에 '갑옷'이 붙은 소재) 4개+용뿔이면 3레벨에 30분짜리 방어요리가 됩니다.\n효과 여러개는 동시에 가질수 없으니 효과 잘 선택하세요""]"
"... 내공 겁니다 예, 라이넬 무기는 라이넬과 싸워야 얻을수있습니다 유튭에 라이넬 공략이나 찾아보시면 쉽습니다. 저도 젤다 700시간 했는데 라이넬 연습하면 쉽습니다....","['아.. 네 아쉽게도,\n라이넬 무기는 라이넬을 쓰러트려야만 젠 됩니다.\n보통 몬스터들의 무기는 잘 때 몰래 뺏거나\n전기로 마비 시키고 떨어뜨린 무기를 줍거나\n할 수 있는데,\n이가단 (조무래기, 간부) 무기나 라이넬 무기는\n처치해야만 얻을 수 있게 되고요\n히녹스도 잘 때 목걸이에서 무기를 몰래 획득할 수 있지만\n스탈 히녹스는 몸에 박혀있기 때문에 처치해야만 얻을 수 있게 나오고\n사당이나 신수 안에서 만나는 소형 가디언들도\n쓰러트려야만 무기를 얻을 수 있지요', '예, 라이넬 무기는 라이넬과 싸워야 얻을수있습니다\n유튭에 라이넬 공략이나 찾아보시면 쉽습니다.\n저도 젤다 700시간 했는데 라이넬 연습하면 쉽습니다.\n화이팅!', '무기만 얻을 수 없고요. 라이넬 공략으로 인해서 컨트롤이 똥손이어도 라이넬 쉽게 잡을 수 있습니다.\n특히 5연발활이 라이넬 무기 중 젤좋은데\n그걸 복사하셔서 최강에 가깝게 만드실수 있어요\n복사방법은 유튜브에 찾아보면 있고요\n하트복사와 무기복사. 여러 유용한 글리치가 많습니다.']"
... 설명 어려우셨다면 유튜브 공략 아주 친절하니까 보시면 되겠슴다. 2. 3가지 하겠습니다 (1) 신수 순서는 상관 없지만 웬만하면 물-바람-불-번개 순서로 하세요 (물이 1번) (2)...,"['1.가논을 타임록+로 걸어둔뒤 최대한많이 공격하세요.\n2.사당을 많이 클리어 해서 마스터 소드를 얻어두시면 좋습니다!', ""반갑습니다.\n우선 물의 신전을 쉽게 깨기 좋은 방법으로는 타이밍과 아이템을 적절히 섞어주는게 좋을 듯 하네요.\n물의 가논 자체가 공격이 길다 보니 타이밍으로 회피를 하거나 패링으로 막다보면 적도 맥 못추릴 가능성이 있습니다.\n다만 2차전에서는 러쉬도 답이 없다보니 원거리 타입이 중요해서 침착히 행하면 되겠는데 최대한 가깝게 빨리 가서 공격을 피해 창같은 무기로 잽싸게 공격을 퍼부우는게 조금 됩니다.\n또한 얼음을 쏠때 아이스메이커로 연속으로 누르다보면 빨리 없애는게 가능합니다.\n그래도 정 방법이 안된다면 신수를 깨는 순서를 바꿔보시는 방법도 있습니다. 바로 북서쪽에 있는 신수 바 메도를 깨서 '리발의 용맹'을 배우는건데\n물신수2차전에 높이 떠올라 화살을 마구잡이로 쏟아부우면 그냥 쉽게 돌아갑니다!\n그 외에도 여행에 알아두기 좋은 팁으로는 적절한 아이템 레시피를 알아서 여러 버프 음식을 미리 준비하시거나\n여러 수상한데를 찾아서 센서가 감지되는대로 사당을 찾는다던지\n또한 사당을 찾을때마다 항상 텔포 지정해두는거라든지 그런점만 지키면 이동에 크게 도움 될겁니다!\n그 외에도 필요한 정보가 있으시면 저한테 항상 문의 주시면 감사하겠습니다:)"", '1.\n꼭 보스를 현재의 스펙으로 잡을 필요는 없습니다.\n이런 게임은 밖에 필드 돌면서 파밍 좀 하면 난이도 확 내려가는 게 국룰입니다.\n잠깐 신수에서 나가서 마구간과 상점 돌면서 화살을 충분히 구입하고, \n사당도 좀 깨서 최대 체력도 올리면 훨씬 안정적으로 싸울 수 있습니다.\n음식도 최대한 많이 만들어 가서 맞을 때마다 회복하면서 원거리에서 활로만 때려 잡으면 아무리 못해도 쉽게 깹니다.\n2.\n위에서 다 한 얘기 같은데, 이런 류 게임은 낮은 스펙으로 무턱대고 비빌 때 가장 고생하게 됩니다.\n진행하면서 최대 체력 늘어나고 장비 스펙도 높아질수록 난이도가 ㅈ밥 수준으로 낮아지기에 초반이 가장 어렵게 느껴질 수밖에 없고요.\n막혔다면 파밍하고 오면 됩니다. \n초반인 지금만 잘 버티면 앞으로는 막힐 일 없을 겁니다.', '에..  일단 3 일차인데 물의 신수면 빠르긴 한데 걱정하실 정도까진 아닙니다!\n1. 일단  시작하자마자 앞으로 가서 옆으로 오는 창을 러쉬로 피하시고 어려우시겠으면 그냥 달려서 피하세요. 반복하다 보면 가논이 순간이동을 할텐데 따라가서  때리다 한번 크게 휘두루는 창이 있을텐데 그건 달려서 못 피하니 뒤로 러쉬를 하시면 됩니다. 하다보면 2페 들어가는데 그땐 발판 사이사이에 아이스 메이커 만들고 올라갔다 떨어지면서  활 쏴서 가논 떨어트리고, 칼로 베고,\n반복하시면 됩니다. 설명  어려우셨다면 유튜브 공략 아주 친절하니까 보시면 되겠슴다. \n2. 3가지 하겠습니다 \n(1)  신수 순서는 상관 없지만 웬만하면 물-바람-불-번개  순서로 하세요 (물이 1번)\n(2)  초반엔  요리를 많이 만들어 두세요. 언젠간 도움이 됩니다\n(3)  dlc  사는건 비추천이고 꼭 체력(하트) 13칸 되자마자 바로 마스터소드 뽑으러 가세요\n이상입니다', '빠르게 설명하겠습니다.\n1.물의 커스가논은 일단 공격 패턴 외워두시고 바닥이 물이니까 번개화살준비,아이스메이커 항상 들고있어야하고\n타임록+있으면 더욱 좋습니다(타임록필수 x)\n2.무기는 초반에 마스터 소드 얻을 때까지 공격 높은거 쓰시고 라이넬 잡으세요(라이넬 잡기어려우시다면\n 아미보추천)\n홧팅! 3일차인데 거기까지 가신거면 훌륭해욤']"
... 일부 시커탑들은 하단부에 강력한 몬스터들이 지키고 있거나 재앙가논의 저주덩어리와 가시나무덩쿨들이 자라있는 경우도 있기 때문에 자신의 역량을 잘 파악하셔서 공략하...,"['야숨에서 지도를 밝히기 위해서는 시커 탑 꼭대기에 올라가서 시커스톤과 상호작용 시켜야 합니다.\n시작의 대지에서도 한개의 시커탑을 밝히셨을텐데 다른 지역에도 시커탑들이 존재하며 시커탑들은 대부분 매우 높아서 다른 지역에서도 육안으로 위치를 확인할 수 있습니다.\n 망원경을 통한 맵핀 기능은 비활성화된 지도에서도 그대로 표시되기 때문에 맵핀을 이용해서 다른 지역의 시커탑들의 위치를 찍으신 뒤 찾아가셔서 활성화 시키면 됩니다.\n일부 시커탑들은 하단부에 강력한 몬스터들이 지키고 있거나 재앙가논의 저주덩어리와 가시나무덩쿨들이 자라있는 경우도 있기 때문에 자신의 역량을 잘 파악하셔서 공략하셔야 합니다.', '시커탑, 활성화 되지 않은 시커탑은 붉은색을 띈다.', '', '야숨에서는 지도를 보기위해서는 탑에 올라가 시커스톤으로 맵을 밝혀야 합니다.그렇지 않으면 지도가 보이지 않습니다.', '지역 별 탑을 깨야 해요.\n쌍둥이의 산 앞에 있는 쌍둥이산의 탑을 열면 되겠어요.', '지금 있는 곳']"
시작한지 얼마안됐는데 물의 커스가논 공략에서 타임록 걸고 때리던데 저는 타임록이 안걸어져요 이유가 있나요?? 가능항것들은 노란색인걸로 아는데 저는 전혀 안먹혀서...,"[""몬스터에 타임록을 걸려면 업그레이드 된 '타임록+'가 필요합니다. 타임록 업글은 하테노 고대 연구소의 프루아한테 가시면 됩니다."", '타임록은 하테노 고대연구소에서 프루아에게\n고대의코어 3개를 주고 업글할 수 있습니다.']"
제가 공략을 안보고 해서 맨 마지막까지 왔는데이런 상태에요. 공략을 보니까 드론(?)들은 안부수고 오던데 저는 다 부수고 왔거든요? 그래서 그런지 윤돌이랑 맨 마지막 대포...,"['제 생각에는 중간중간에 대포가 있는데 그걸 못보시고 그냥 마지막 대포까지 온 것 같습니다.', '마지막 대포 쏘는 곳 전에 대포 2개가 더 있습니다.\n대포 2개에는 모리블린이 지키고 있는데 무쥬라의 가면이나 모리블린의 가면이 있으시다면 모리블린을 처리하시지 않고도 윤돌이 알아서 대포로 들어갑니다. 그 대포 2개를 놓치신 것 같으니 뒤에 가서 대포를 한번 살펴보시면 좋을 것 같아요.\n아니면 마지막 대포에서 조준을 잘못 하셨을수도 있구요.']"
... 공략법 한 번 확인해보세요 설산에 있는 사당들은 가는 곳은 확실히 어렵긴 하지만 못깨라고 있는 것은 아닙니다! https://m.blog.naver.com/PostView.nhn?blogId...,"['어느 사당인지 모르겠네요...\n공략법 한 번 확인해보세요\n설산에 있는 사당들은  가는 곳은 확실히 어렵긴 하지만 못깨라고 있는 것은 아닙니다!\nhttps://m.blog.naver.com/PostView.nhn?blogId=withoutt&logNo=221252983991&proxyReferer=https:%2F%2Fwww.google.com%2F', '']"
... 그 전 세이브 기록도 없는데… 이런건 어디에 문의해야 하나요? 퀘스트를 처음부터 다시받아서 공략보고 하셔야합니다. 분명무언가 빠뜨리거나 부족한것이 있을꺼에요,"['오류가 아니라 그냥 바로 도적들의 아지트로 가시면 되는겁니다. 자세한 정보를 모으라는 건 Tip일 뿐, 정보를 모으고 말고는 퀘스트에 상관이 없습니다. 지도에도 카르사 계곡에 퀘스트 마커가 찍혀있으실 겁니다. ', '퀘스트를 처음부터 다시받아서 공략보고\n하셔야합니다. 분명무언가 빠뜨리거나 부족한것이\n있을꺼에요']"
... 오디세이도 공략유튜브보고 거의 다 깼어요 겜린인데 쉽게 할수있나요? 7. 전 그냥 칩사서 할건데 온라인에서 뭐 사는것도 있더라구요 꼭 사야하나요? 칩으로만 해도되져??...,"['1. 오픈월드 탐험하면서 몬스터 잡고...그냥 원하는대로 하면 되는 게임입니다!\n2. 둘 다 맞아요\n3. 굳이 안해도 됩니다!\n4. 맵 돌아다니면서 새로운 지역 탐험하고 몬스터도 잡고 퍼즐도 풀고 하는 게임이에요!\n5. +누르고 아마 R?눌러서 옵션 창에서 저장합니다\n6. 할만해요! 공략은 안보는거 추천입니다\n7. 둘 다 됩니다!\n8. 진짜 명작이니까 꼭 해보세요!!', '1.어드벤처 롤 플레잉 게임입니다.\n2.둘 다 맞습나다.\n3.어찌보면 맞습니다.\n4.스토리를 진행하면서 도중 적들과 싸우거나 퍼즐을 푸는 방식입니다.\n5.잘 모르겠습니다 죄송합니다...\n6.오디세이의 엔딩을 보셨다면 쉽게 할 수 있을겁니다.(아마도...)\n7.칩으로 구매하는 것과 다운로드로 구매하는 것은 딱히 크게 다른점은 없습니다.칩 잊어버리기 싫으시면 다운로드를 추천드립니다.\n8.저는 이정도 밖에 못 알려드릴거 같네요\n긴 글 읽어주셔서 감사합니다.']"
... 게임관련 공략이라던지 아이템등 정보를 얻으려고 하는데 .. 유투브엔 모든게 다 DLC 버젼들 정보네요.. 현재 DLC 아닌 오리지널 버젼으로 무기와 장비에 대한 정보를 알수...,"['DLC는 게임이 변하는게 아니고 그냥 추가컨텐츠라서 DLC딱지 붙은거만 제외하고 보시면됩니다\n장비 찾아보시고 DLC 붙어있으면 아 이건 안나오네 하고 넘기는거죠', 'dlc버전 정보를 그대로 보셔도 됩니다. dlc라고 게임 자체가 바뀌는 게 아니니까요. 기존의 아이템에서 dlc아이템이 추가되는 것일 뿐입니다. dlc를 구입한다고 원래 특정 장소에서만 나와야 하는 무기가 뜬금없는 곳에서 튀어나오거나 있어야 하는 장비가 없어지는 게 아니기 때문에 그냥 dlc버전 정보 그대로 보세요. 단 마스터모드 정보는 거를 필요가 있습니다. 이건 그냥 일반모드 영상 찾으면 되는거고요.']"
... 노인이 사당 3개 핀으로 찍으라 해서 찍고 말 걸었는데 하나도 안됐다고 하네요 공략법 찾아봐도 핀 찍은 위치는 똑같은데 안된다고 하니 어떡해야 될지 모르겠습니다.....,['핀으로 찍는 건 지도에 위치를 표시할 뿐이고요. 노인이 시킨 건 핀으로 찍는 게 아니라 저 3개의 사당을 클리어하는 것입니다. 핀 꽂아놓은 곳으로 가서 사당 깨시면 됩니다.']
"... 우 링크 페이지에서 확대 축소되니 활용하시고요, 시간 남아서 찾아봤습니다 이거 아닌가 싶네요. 공략 페이지는 두 개인데 질문자님은 1개","['https://www.ign.com/maps/the-legend-of-zelda-breath-of-the-wild/hyrule', '위 링크에 들어가서 사당만 체크한 후 비교해보세요.\n우 링크 페이지에서 확대 축소되니 활용하시고요,\n시간 남아서 찾아봤습니다', '이거 아닌가 싶네요.', '공략 페이지는 두 개인데 질문자님은 1개']"
