question,answers
젤다 왕눈 꼭 모든사당 깨야하나요? 전혀요. 시작의하늘섬에 있는 사당을 제외하면 하나도 안 깨도 엔딩볼 수 있습니다.,"엄... 일단 지저를 통해서 코로나 숲으로 가야 합니다. 지상, 하늘에서는 못 가고 꼭 지저로만 갈 수 있습니다.
지저를 통해 가서 데크나무를 잘 뒤져 보면 지저로 가는 구멍이 있을겁니다.
그러면 그 안에 있는 손이랑 팬텀가논을 잡으면 됩니다. 그 후에 데크나무한테 말 걸면 됩니다. 코로그의 숲 안에 사당 있으니 찍어라도 주시면 편리합니다.
그러면 데크나무가 백룡 위치 찍어주고요, 그 마스터 소드 뽑으려면 스태미나 2줄 이상(처음 스태미나 포함) 필요합니다."
제가 사당 151개를 깼습니다. 하늘에 위치한 사당과 지저의 뿌리는 다 찾았는데 지상의 사당 한개를 못 찾겠어요ㅜㅜ 찾아주세요 안녕하세요? 하늘섬 다시 확인해...,"젤다의 전설: 와일드 오브 더 원드는 총 15개의 마을이 있습니다. 이들 마을의 이름은 다음과 같습니다:
1. 카카리코 마을 (Kakariko Village)
2. 하토노 마을 (Hateno Village)
3. 리베라 마을 (Lurelin Village)
4. 코카리코 마을 (Korok Forest)
5. 타리타운 (Tarrey Town)
6. 쿠쿠리 마을 (Kakariko Village Ruins)
7. 허브라 마을 (Gerudo Town)
8. 쿠쿠리 마을 (Kakariko Village)
9. 쿠쿠리 마을 (Kakariko Village)
10. 쿠쿠리 마을 (Kakariko Village)
11. 쿠쿠리 마을 (Kakariko Village)
12. 쿠쿠리 마을 (Kakariko Village)
13. 쿠쿠리 마을 (Kakariko Village)
14. 쿠쿠리 마을 (Kakariko Village)
15. 쿠쿠리 마을 (Kakariko Village)
위의 마을들은 게임 내에서 중요한 역할을 하는 곳들이며, 각각 독특한 특징과 임무를 가지고 있습니다."
제가 사당 151개를 깼습니다. 하늘에 위치한 사당과 지저의 뿌리는 다 찾았는데 지상의 사당 한개를 못 찾겠어요ㅜㅜ 찾아주세요 안녕하세요? 하늘섬 다시 확인해...,"와일드 오브 킹덤...????
티어스 오브 더 킹덤 (왕국의 눈물)은 최근에 나온 신작이고요
(티오킹 / 왕눈)
전작 브레스 오브 더 와일드
(야생의 숨결)에서 마을은 
(브오와 / 야숨)
4명의 영걸들이 속한 4개의 마을과,
기타 마을들(카카리코, 하테노, 시자기, 나크시) 총 8개가 있습니다.
신작 티어스 오브더 킹덤에서도
마을 자체는 삭제되거나 추가된 건 없으니 동일하다고 보시면 됩니다.
다만 시자기마을 챌린지 관련은 야숨 기준이니 참고하세요
1. 카카리코 마을 
    시작의 탑에서 내려 쌍둥이 산을 지나 마굿간에서 북쪽으로 이동하면 나오는 산속에 숨겨진 시커족 마을
2. 하테노 마을
    카카리코 마을에서 동쪽으로(→) 하테노 성벽을 지나 동하테노 동쪽 끝에 위치한 마을
3. 나크시 마을
    하이랄 전체로 봤을 때 남동쪽(↘), 하테노 마을에서는 약간 남서쪽(↙) 끝 바닷가 마을.
4. 시자기 마을
    하이랄 전체로 봤을 때 북동쪽(↗), 조라의 마을에서도 북동쪽, 고론시티/데스마운틴의 남동쪽(↘)
    추낙지방에 속해 있으며, 하테노 마을에서 볼슨건설 챌린지를 진행하고 나면
    추낙지방 시자기 마을을 찾아가야 하는 챌린지가 주어진다.
------------- 영걸 마을 -------------
1. 조라의 마을
   카카리코 마을에서 북쪽으로(↑) 뛰어내려 늪지대를 지나 북동쪽으로(↗) 진행하면 나오는
   라넬의 대수원에 위치한 조라족 마을
2. 고론 시티
    조라의 마을 가는 길의 '라넬의 탑'에서 정 북쪽으로 진행하면 나오는 데스마운틴에 위치한 고론족 마을
    ** 라넬의 탑에서 고론시티 가는 길에 조라마을 쪽 샛길로 빠져나가야 추낙지방이 나옴
3. 리토의 마을
    하이랄의 북서쪽(↖). 하이랄 성에서 서쪽으로(←) 강을 건너 서쪽끝까지 가 북으로(↑) 올라가거나
    북쪽으로 계곡을 둘러 지나가야 나오는 리토족의 마을
4. 겔드의 마을
    시작의 대지에서 남서쪽으로(↙) 내려 계곡과 사막을 지나가야 하는, 사막 한 가운데의 겔드족 마을.
    중간에 오아시스 '카라카라 바자'가 있는데 거기서 더 안쪽으로 들어가야 함.
일단 '마을'이라 불리며(시티 포함) 마을의 조건 (워프용 사당, 여관, 옷가게 등 상점)을 갖추고 있는 것은
이것이 전부입니다.
카라카라 바자에도 여관이 있긴 한데 마을이라고 하기엔 약소하고..
코로그 숲에 가서도 숙소(무료), 상점이 있고 마을 느낌도 나긴 하지만 '마을'이라기엔 좀 무리죠."
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,그냥 dlc만사서하세요 큰차이없어요 익스펜션패스는 뭐 옷몇개주는게 끝이든데
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,본편+익스팬션패스가 새제품 정가 기준으로 해도 10만원 정도밖에 안 합니다. 그리고 이걸 합본이라고 하는 거고요. 14만원이면 별도로 뭘 더 주는 게 아닌 이상 그냥 바가지쓰는 거고 가격을 보자면 중고칩+dlc별도구입이 가장 저렴하겠네요. 당연히 칩+dlc 별도구입이나 합본이나 컨텐츠의 차이는 없고요.
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,왕국의 눈물 입니다
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,"   게임에 빠져 사는 ᵔᴥᵔ게임광ᵔᴥᵔ‍ 인사드립니다 ꒰⸝⸝•ᴗ•⸝⸝꒱੭⁾⁾
         최대한 간결하고 정확한 답변 드려볼게요!
   질문에 대한 답변: 
   앗, 축하드립니다! 닌텐도를 구매하셨다니 정말 좋으실 겁니다. 현재 닌텐도 스위치 플랫폼에서는 ""젤다의 전설: 브레스 오브 더 와일드""가 최신 게임으로 인기를 끌고 있습니다. 
 이 게임은 넓은 오픈 월드와 환상적인 그래픽, 흥미로운 스토리로 유명하며, 많은 게임 팬들 사이에서 매우 좋은 평가를 받고 있습니다. 닌텐도 스위치로 이 게임을 즐기시면 의미있는 게임 시간을 보낼 수 있을 것입니다. 
  즐겁게 플레이하세요!
  ᵔᴥᵔ답변에 만족하셨다면 채택 부탁드려요ᵔᴥᵔ
         ᵔᴥᵔ궁금하신점이 또 있으시다면 추가질문을 부탁드리겠습니다ᵔᴥᵔ
  "
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,"젤다의 전설 티어스 오브 더 킹덤입니다
일명 '왕눈'이죠 하늘,지상,지저 이 3개의 맵이 로딩 없이 하나로 연결되어 있어
쾌적한 게임을 즐길수 있답니다.
몬스터 잡기,신전 깨기,사당 공략,미니게임,보스, 등등 끊이지 않는 즐거움을 느낄수 있습니다.
특히 '조나우 기어'라는 것으로 별의별 탈것,기계를 만들수도 있어요! 
그리고 만드는 것도 쉽답니다.
가격은 74,800원 입니다 (비쌀만 하죠;;)
결론은 최신 젤다 게임은 젤다의 전설 티어스 오브 더 킹덤입니다"
사당 안간곳을 못찾겠는데 어디에 있나요? 아직 체력 3칸 못채웠고 축복의 빛은 3개 있어요 이거 하나 비었네요 원래 체력은 꽉 못채우고 두칸 비어요,"죄송하지만, 주어진 정보만으로는 정확한 해결책을 제시하기 어렵습니다. 그러나 게임 내에서 이가단과의 전투를 스킵하고 사당으로 이동한 후 제련골렘과의 문제가 발생한 것으로 이해하겠습니다. 다음은 가능한 해결 방법 몇 가지입니다.이가단과의 전투를 다시 시작: 이가단과의 전투를 스킵했으므로, 게임에서 다시 이가단과의 전투를 시작할 수 있는 방법을 찾아야 합니다. 주변을 탐색하거나 이가단과의 전투를 재시작할 수 있는 NPC나 이벤트를 찾아보십시오."
왕눈도 전작 야숨처럼 들어갔다가 덜깨고 나온 사당은 붉은색으로 지도에 워프 표시해주나요? 아니면 아예 표시 안해서 워프도 못하나요. 저번에 하나 들어갔다가 그냥...,"무기나 방어구 먼저 파밍하시는게 좋을듯하네요 왕궁에 내구도는 약해도 공격력 높은 무기들과 방어구 얻으실수있으니 유투브 검색해서 파밍하시고 보스 잡으면서 나아가시면 될듯합니다 
아니면 지도 먼저 오픈하실려면 전망대 보이는거 마다 가서 등록하시는것도좋고 
어떤분들은 하트랑 스테미너 먼저 풀로만든다고 사당공략위주로 돌아다니는분들도 있더라구요 
동굴들어가서 상자같은거 파밍하다보면 방어구 많이 나오기도하니 돌아다녀보시는것도 좋습니다 
어떤걸 먼저하든 자유여서 필요하다 생각하시는거 먼저하시면 됩니다 "
... 한 군데 남으신거 같은데요? 맞나요? 이미지가 작아서 잘은 안보이는데요... 빨간 원으로 친 부분에는 사당이 두 군데 입니다. 여기가 맞을 듯 싶네요...,리토마을사당으로 텔레포트하시고 앞으로 쭉 간 다음 왼쪽아래 벽 잘 보시면 동굴있어요*
... 왕눈의 사당은 사당 이름에 띄어쓰기가 없어요. ~의 사당에서 의v사당 부분을 제외하면요. 지식인에는 헛소리를 당당하게 해 대는 ai들이 차고 넘치기 때문에 적당히 보고...,올리신 캡쳐 미니맵 보면서 설명 드릴게요
... 왕눈의 사당은 사당 이름에 띄어쓰기가 없어요. ~의 사당에서 의v사당 부분을 제외하면요. 지식인에는 헛소리를 당당하게 해 대는 ai들이 차고 넘치기 때문에 적당히 보고...,"저어기 x 표시 있는 쪽에서 레일 타고 내려오셨을 거고요
이 게임 왕국의 눈물을 하실 때에는
진행의 힌트를 얻고자 한다면
주변의 NPC들 ... 하늘섬의 집사 골렘도 포함입니다...
두루 대화를 하면서 힌트를 얻으세요..
저 위치에서 빨간 화살표쪽으로 넘어가야 하는데
'완전 섬이어서' 오도가도 못 한다고 하신 거 보면
거길 건너가는 법을 
그 위치에서 힌트를 얻지 못하셔서 그러네요
1) 근처에 집사골렘이 벌목을 하고 있다.
2) 직접해 보라고 친절하게도 도끼도 놓여 있다
=>?? 나무를 해서 장작을 얻으라는 말이 아니고 (장작을 얻는 것 해 보는 것도 필요)
다음 길을 여는 데 힌트다.. 이거죠
잘라낸 나무를 
방금 배운 울트라 핸드로 길게 이어붙이거나 옆으로 붙이면
건너가는 다리가 됩니다.
조금 진행해 보면
생각보다 간단한, 주어진 조건과 가진 기능으로 풀어갈 수 있는
퍼즐들의 연속이라는 걸 아실 수 있을 겁니다."
... 왕눈의 사당은 사당 이름에 띄어쓰기가 없어요. ~의 사당에서 의v사당 부분을 제외하면요. 지식인에는 헛소리를 당당하게 해 대는 ai들이 차고 넘치기 때문에 적당히 보고...,다음 사당을 찾아 가셔야죠
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...","있겠죠~~
플레이법은자유니까요
https://link.coupang.com/a/2bzQR"
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...","""이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다."""
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...",야숨 때도 그런 사람들 꽤 있었어요. 더 즐길 게 있는 걸 알면서도 그랬는지 그냥 엔딩=게임끝 다시 못함 이런 생각으로 안 하는 건지까지는 알 수 없지만
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...","끝내는 사람도 있고,더 진행하는 사람도 있고,
진엔딩을 목표로 계속 하는사람도 있어요.
또 새로운 계정을 만드는 시람도 있고요.
왕눈은 자유입니다!"
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...",게시글 보면 그런 사람도 꽤 있는것 같더라구요.
... 사당 고대돌기둥군 꼭대기에 있다고 하는데 전 그자리에 동굴 유적밖에 없거든요..?사당이 아예 안보이는데 어떻게된걸까요ㅜ버그인가요...?아님 제가 못찾는건가요 사당...,"왕눈과 야숨에서 같은 점이 지역과 아이템등인데, 미리 외워두면 쓸모있지 않을까요? 지역 돌아다니면서 외우기도 하고 중간중간 NPC도 구해주고 미니게임도 하고.. 초심으로 돌아가서 맵 즐기시면 될 것 같애요"
... 사당 고대돌기둥군 꼭대기에 있다고 하는데 전 그자리에 동굴 유적밖에 없거든요..?사당이 아예 안보이는데 어떻게된걸까요ㅜ버그인가요...?아님 제가 못찾는건가요 사당...,티어스 오브 킹덤 나오기전까지 지도 100%만듭시다
... 사당 고대돌기둥군 꼭대기에 있다고 하는데 전 그자리에 동굴 유적밖에 없거든요..?사당이 아예 안보이는데 어떻게된걸까요ㅜ버그인가요...?아님 제가 못찾는건가요 사당...,윈드붐이라든가 아이템 복사버그 같은 것을 하면 꽤 재밌습니다.
... 사당 고대돌기둥군 꼭대기에 있다고 하는데 전 그자리에 동굴 유적밖에 없거든요..?사당이 아예 안보이는데 어떻게된걸까요ㅜ버그인가요...?아님 제가 못찾는건가요 사당...,도감채우기?
젤다 왕눈 꼭 모든사당 깨야하나요? 전혀요. 시작의하늘섬에 있는 사당을 제외하면 하나도 안 깨도 엔딩볼 수 있습니다.,오른쪽위아닌가요
제가 사당 151개를 깼습니다. 하늘에 위치한 사당과 지저의 뿌리는 다 찾았는데 지상의 사당 한개를 못 찾겠어요ㅜㅜ 찾아주세요 안녕하세요? 하늘섬 다시 확인해...,그거 깨는거 자체가 재미있어서요.
제가 사당 151개를 깼습니다. 하늘에 위치한 사당과 지저의 뿌리는 다 찾았는데 지상의 사당 한개를 못 찾겠어요ㅜㅜ 찾아주세요 안녕하세요? 하늘섬 다시 확인해...,"그냥 게임 클리어하는 재미로 하는거지요.
사당 다 깨도 받은 선물(?)이 별거없다고 하긴 하더라구요.
저는 그냥 느긋하게 하느라 아직 야숨도 사당 다 못깼어요ㅎㅎ"
제가 사당 151개를 깼습니다. 하늘에 위치한 사당과 지저의 뿌리는 다 찾았는데 지상의 사당 한개를 못 찾겠어요ㅜㅜ 찾아주세요 안녕하세요? 하늘섬 다시 확인해...,"일차적 이유는 레벨업(체력/스테미나 업그레이드) 때문입니다.
사당을 클리어할 때마다 체력과 스테미나를 올릴 수 있는 증표를 보상으로 얻기에, 대형 던전에서 얻는 최대 체력 5칸을 제외하면 사실상 사당 클리어가 게임 내 유일한 레벨업 수단입니다.
하지만 사당 ""올 클리어""는 자기 만족입니다. 귀찮으면 굳이 다 깰 필요까진 없습니다.
사당 올클한다고 별로 중요한 템을 주는 것도 아니고, 어차피 사당 다 깰 때쯤 되면 게임도 거의 다 깬 거나 다름없기에 템 받아도 크게 쓸모없습니다.
그래도 이왕 비싼 돈 주고 산 거 돈값 뽕은 뽑고 접어야겠다 싶으면 사당도 올클하고, 코로그도 다 찾고, 도감도 채우고, 마요이도 다 찾아서 달성도 100% 찍어 보는 거고요. 그런 게 귀찮다면 안 해도 전혀 상관없습니다.
이런 엔드 콘텐츠는 하든 안 하든 게임 진행에 미치는 영향 없으니 내키는 대로 하면 됩니다."
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,"지상 120개, 하늘 32개로 총 152개입니다."
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,하이랄 평원 맨 중간에 지오니시오의 사당 안까지 클리어하셨나요? 주황색으로 보이네요ㅎㅎ 겨우 찾았습니다
사당 안간곳을 못찾겠는데 어디에 있나요? 아직 체력 3칸 못채웠고 축복의 빛은 3개 있어요 이거 하나 비었네요 원래 체력은 꽉 못채우고 두칸 비어요,"북서쪽 헤브라 지방에 하나가 비어있네요
-2559 3354 0259 좌표"
왕눈도 전작 야숨처럼 들어갔다가 덜깨고 나온 사당은 붉은색으로 지도에 워프 표시해주나요? 아니면 아예 표시 안해서 워프도 못하나요. 저번에 하나 들어갔다가 그냥...,발견만 해놓고 클리어하지 않은 사당 두 개
... 한 군데 남으신거 같은데요? 맞나요? 이미지가 작아서 잘은 안보이는데요... 빨간 원으로 친 부분에는 사당이 두 군데 입니다. 여기가 맞을 듯 싶네요...,남동쪽으로 조금만 더 가서 화살표로 표시한 유사에 빨려들어간 후에 동그라미 위치로 이동하세요
... 왕눈의 사당은 사당 이름에 띄어쓰기가 없어요. ~의 사당에서 의v사당 부분을 제외하면요. 지식인에는 헛소리를 당당하게 해 대는 ai들이 차고 넘치기 때문에 적당히 보고...,"사당 위치 검색하거나,"
... 왕눈의 사당은 사당 이름에 띄어쓰기가 없어요. ~의 사당에서 의v사당 부분을 제외하면요. 지식인에는 헛소리를 당당하게 해 대는 ai들이 차고 넘치기 때문에 적당히 보고...,지도 확인
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...",해당 위치의 사당을 아직 클리어하지 않으신 것 같네요.
... 사당 고대돌기둥군 꼭대기에 있다고 하는데 전 그자리에 동굴 유적밖에 없거든요..?사당이 아예 안보이는데 어떻게된걸까요ㅜ버그인가요...?아님 제가 못찾는건가요 사당...,"왕눈에서는 따로 언급이 없고, 왕눈 개발 디렉터가 인터뷰에서 시커족 타워나 사당같은 것들은 야숨에서 재앙을 봉인한 후 사라졌다라고 말했습니다.
게임 외적으로는 야숨을 안 하고 왕눈을 처음하는 플레이어들을 위한 배려이기도 합니다."
젤다 왕눈 꼭 모든사당 깨야하나요? 전혀요. 시작의하늘섬에 있는 사당을 제외하면 하나도 안 깨도 엔딩볼 수 있습니다.,"1. 네. 제가 알기론 울프 링크 아미보에서도 확률적으로 나오는 것으로 알고 있습니다
2. 모든 아미보는 하루가 지나면 
다시 사용하실 수 있습니다~ 
타임 슬립으로도 가능합니다.
3. 네. 둘 다 인식이 됩니다. 왕눈에서는 고기를 많이 주지만, 
야숨에서는 울프 링크를 소환할 수 있고 (마을에서는 불가능)
울프 링크의 체력은 황혼의 공주에서 
아미보 시련 같은 걸 다 깨면 최대 20하트까지 올리실 수 있습니다~
4. (3번 참고)"
젤다 왕눈 꼭 모든사당 깨야하나요? 전혀요. 시작의하늘섬에 있는 사당을 제외하면 하나도 안 깨도 엔딩볼 수 있습니다.,"Q1 : 젤다 왕눈 어둠의 거울 원단이, 울프링크 아미보에서도 나오나요?
A1 : 나오지 않습니다. 울프링크 아미보에선 마을과 사당을 제외한 (현자처럼) 모든 장소에서 나오는 늑대 한 마리를 소환합니다.
Q2 : 왕눈에서 아미보를 한번 쓰고 나서 얼마나 지난 후에 다시 쓸수 있나요?
A2 : 직접 소환하고나서 현자처럼 소환 / 소환해제를 할 수 있으나 현자와는 다르게 체력이 존재하고, 늑대가 죽으면 다음날 다시 소환 가능해집니다.
Q3 : 울프링크 아미보가 야숨, 왕눈 둘다 작동하나요?
A3 : 둘 다 적용됩니다.
Q4 : 3번 질문의 답이 ""예"" 라면 울프링크 아미보에서 야숨, 왕눈 각각 어떤게 나오나요?
A4 : 둘 다 A1과 같이 늑대 나옵니다."
제가 사당 151개를 깼습니다. 하늘에 위치한 사당과 지저의 뿌리는 다 찾았는데 지상의 사당 한개를 못 찾겠어요ㅜㅜ 찾아주세요 안녕하세요? 하늘섬 다시 확인해...,"제가 직접 하면서 본 독기마 위치들입니다.
진행 상황은 사당 50곳, 신전 2곳, 맵 3분의 2 정도 열었습니다.
1.
라넬산 정상으로 가는 길 따라가다 보면 나오니까 길 따라가지 말고 절벽 등반 추천.
2.
추낙 지방 진입할 때 아마 바로 보일 ""도미즈이노의 사당"" 근처에 이놈 있으니까 괜히 사당 근처 돌아다니지 말고 하늘에서 활공해서 사당만 찍고 빠지면 됩니다.
3.
하이랄 대삼림 지저.
여기는 코로그의 숲 들어가려면 무조건 지나가야 하는 곳이라 안 마주치기 힘듭니다.
4.
데크나무님의 깊은 굴.
코로그의 숲 도착해 보면 알겠지만 브금도 음산하고 독기에 오염돼 있는데,
데크나무 입 안에 들어가면 지저로 가는 작은 구멍 있고 그 안에 독기마 있습니다. 여기 있는 독기마는 잡으면 코로그 숲 정화되니까 무조건 잡는 게 좋습니다.
5.
직접 본 건 아닌데, npc 말로는 하이랄 성 내부에서도 독기마 나온다 합니다.
근데 본인은 하이랄 성 들어가서 꼭대기까지 가는 동안 한 마리도 본 적 없음."
제가 사당 151개를 깼습니다. 하늘에 위치한 사당과 지저의 뿌리는 다 찾았는데 지상의 사당 한개를 못 찾겠어요ㅜㅜ 찾아주세요 안녕하세요? 하늘섬 다시 확인해...,"     전문 상담사 - 레오 - 입니다.
        정성 스럽게 작성하여 도움될수 있는 수기 답변 드리겠습니다.^^
   정성스런 답변: 
   젤다 왕눈 중 독기마가 있는 위치는 신전 중앙 동쪽, 남 서쪽, 북 서쪽, 남동쪽, 북동쪽 중 아무곳이나 있을 수 있습니다. 필드에서 찾기 힘들다면 지도를 참고해보세요. 
  갑툭튀를 방지하려면 아이템을 준비해두고, 범위 공격을 피해 다가가야 합니다. 겁내지말고 도전해보세요!
   ♥♥♥♥답변에 만족하셨다면 채택을 추가로 궁금하신점이 있으시다면 추가질문을 부탁드리겠습니다.♥♥♥♥
         좋은하루되세요!
  "
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,"백룡은 정해진 궤도를 따라 하늘 위를 계속 날아다닙니다.
지상화 다 모은 직후에 백룡이 스폰되는 타이밍을 놓쳤다면 직접 찾아야 하며, 
찾았을 경우 근처 하늘 위 사당이나 조망대로 워프한 다음 낙하해서 용 위에 올라타서 뽑으면 됩니다.
찾기 힘들면 하이랄 대삼림 코로그의 숲 가서 데크나무 정화해 주면 마스터 소드 관련 메인 퀘가 뜨는데, 
해당 퀘 활성화하면 백룡 위치 실시간으로 표시되니 찾기 쉬워집니다.
정 모르겠으면 아래 공략 영상 참조하면 됩니다.
https://youtu.be/OILQvtnKoB8"
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,"안녕하세요. 답변드려요.
젤다 왕눈에서 마스터 소드를 얻는 것은 쉬운 일이 아닙니다. 스테미나가 부족해서 검을 놓친 경우, 다른 방법으로 용을 찾아낼 수 있습니다.
1. 스테미나 회복 아이템 사용: 대부분의 게임에서는 스테미나를 빠르게 회복할 수 있는 아이템이 있습니다. 이를 활용하여 용위에 다시 올라갈 수 있습니다.
2. 다른 위치에서 용 찾기: 용은 지상화가 되어있을 때만 등장합니다. 따라서, 다른 위치에서 지상화를 깨고 용을 찾아보세요.
3. 시간 변경하기: 게임에서는 시간을 변경하는 기능이 있습니다. 이를 이용하여 용이 출현하는 시간대를 찾아보세요.
용이 검을 들고 사라진 경우, 용이 다시 출현하는 것이 가능합니다. 다시 한번 용을 찾아보세요. 
하지만, 용을 찾는 것은 쉬운 일이 아니므로, 여러 가지 방법을 시도해 보시기 바랍니다. 힘내세요!
채택 부탁합니다.    "
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,"용은 이동을 하기때문에 퀘스트를 받은 읽어버린 검으로 설정하면 현재의 용의 위치가 나옵니다 검을 뽑을때 필요한 스태미나는 2줄입니다
그리고 아마도 야숨때 체력 버프가 효과가 없었기에 왕눈에서 추가 스태미너 음식을 먹어도 아마도 적용이 안될것 같습니다"
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,"모래 먼지때문에 안 보이는 게 문제라면 겔드 마을 위에 사당이 있으니 핀 찍어놓고 그 길로 직진하면 됩니다.
모래 먼지에 의해 시야가 안 보이는 건 별로 문제가 되지 않지만....질문자님 뜻이 그러하다면 말이죠.
더운 게 문제라면 가까운 곳에 카라카라 마을이 있으니 거기에 있는 모닥불에서 밤까지 시간 떼우다가 가세요.
이 때는 추워지는데 시작의 섬에서 방한 옷 하나 구해놨다면 그거만으로 막아집니다. 굳이 횃불 들고 있을 필요가 없어집니다.
방한 옷이 없다면 횃불을 들고 다니거나 추위 가드 음식을 먹으면 됩니다.
반대로 본인이 추위 가드 음식이나 소재가 없다면 아침까지 시간을 떼우고 더위 가드 음식을 먹고 진행하면 됩니다.
둘 다 없다면 전투는 되도록이면 피하고 밤에 진행하되 횃불을 들고있으며 전력질주하면 안됩니다.
벽을 올라타도 안되며 패러세일도 불가, 능력 사용도 불가입니다.
이걸 해버리면 무기를 집어넣는데, 무기가 집어넣어진 시점에서 이미 불은 꺼졌습니다.
--------------------------------------------
겔드 마을까지 갔다면 전작 야숨에서 왕좌 (루쥬가 앉아있던 곳) 뒤쪽에 사막 표범 석상이 있습니다.
울트라 핸드 능력을 사용하여 석상을 치우고 그 안으로 들어가면 됩니다."
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,"젤다 왕눈 겔드마을에 들어가려면, 먼저 신전에서 폭풍의 강화를 받아야 합니다. 그리고 남서쪽에 있는 빙산을 통과하여 오른쪽에 있는 통로를 따라 들어가면 됩니다.
초승달은 지구와 태양 사이에서 회전하면서 지구에 반사되는 태양 빛을 보이게 합니다. 따라서 지구 반대편에서는 태양의 빛을 받아 반대 방향으로 보이고, 이것이 반대로 보이는 초승달이 보이는 이유입니다."
사당 안간곳을 못찾겠는데 어디에 있나요? 아직 체력 3칸 못채웠고 축복의 빛은 3개 있어요 이거 하나 비었네요 원래 체력은 꽉 못채우고 두칸 비어요,"영혼의 현자 미넬 [조나우 골렘] 만났나요?
사당은 총 152개 입니다."
왕눈도 전작 야숨처럼 들어갔다가 덜깨고 나온 사당은 붉은색으로 지도에 워프 표시해주나요? 아니면 아예 표시 안해서 워프도 못하나요. 저번에 하나 들어갔다가 그냥...,그게 정상입니다 ㅠㅠ 풀 하트는 스태미나 희생 없이는 만드실 수 없습니다 ㅠㅠ
